system:time_start,LST_Day_1km
"Jan 31, 2019","15,758.98"
"Feb 1, 2019",
"Feb 2, 2019","15,810.485"
"Feb 3, 2019","15,494.832"
"Feb 4, 2019","15,580.665"
"Feb 5, 2019",
"Feb 6, 2019","15,389.703"
"Feb 7, 2019","15,682.069"
"Feb 8, 2019",
"Feb 9, 2019","15,728.637"
"Feb 10, 2019","15,264.272"
"Feb 11, 2019","15,648.242"
"Feb 12, 2019","15,363.774"
"Feb 13, 2019","15,519.351"
"Feb 14, 2019","15,085.174"
"Feb 15, 2019","15,445.382"
"Feb 16, 2019","15,366"
"Feb 17, 2019",
"Feb 18, 2019","15,907.28"
