lat,lon,time,rel_orbit,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127
-24.303572,34.303922,2017-05-03 19:58:26.536909,170,16.9970,18.1060,19.4780,22.9980,19.9300,30.0600,23.6920,26.6380,27.3960,26.2600,20.8610,40.0050,32.3870,42.8420,35.0000,41.6670,68.9160,75.8140,138.4830,140.7180,167.9240,163.9110,116.6940,136.9110,104.7520,132.7270,159.8890,167.4040,187.3750,204.1180,274.4640,464.6110,374.0110,173.4900,148.6590,192.3170,383.8780,4648.7200,3447.6460,423.3500,171.7410,81.2800,63.2380,48.8910,37.7700,29.1730,27.4540,32.0220,35.1940,33.8630,43.3530,61.4430,57.0680,54.1830,59.7130,83.6470,88.4760,113.8570,223.4270,174.9420,67.2510,32.1190,22.0740,20.0920,17.8730,17.9260,15.2090,21.1840,18.1450,15.0630,18.5530,17.8450,20.4100,17.2050,15.9990,16.1040,16.3930,21.3700,16.7560,22.0010,20.4920,21.3040,24.4290,26.4120,23.6980,23.6420,21.8900,19.1370,17.0230,18.1710,20.2390,17.6500,13.9980,17.6670,12.8180,14.9310,13.8410,12.8170,13.5180,11.0840,10.9650,10.9450,11.7580,9.5470,13.0590,12.2970,14.5040,25.9230,30.8130,29.8170,30.0870,20.4470,10.6040,7.1300,6.1650,7.7120,9.7920,7.9730,6.3770,5.3900,6.3180,4.1100,2.8070,2.1990,1.6490,1.8010,0.8070,0.3190
-24.305536999999998,34.292234,2018-03-04 07:27:13.261705,277,4.3700,3.8060,3.7880,3.2620,3.1570,2.7240,2.6340,2.7220,2.7170,2.8290,2.9180,2.8260,2.7170,2.7580,2.4450,2.5430,2.6460,2.6630,2.6600,3.1110,2.9030,3.0050,3.4620,3.1840,3.2920,3.2900,3.8090,3.7140,3.3740,4.0190,3.8880,4.1270,5.0560,4.5560,4.3020,4.7180,4.5630,4.7280,4.8460,5.3350,5.0390,4.8910,5.0080,5.5670,5.0910,4.8640,6.9600,6.1580,7.1250,8.5160,11.4810,14.4660,11.9060,11.1530,11.2980,14.6880,12.1090,13.9650,15.7510,13.7530,15.4300,23.4120,22.4350,30.7380,34.2240,31.9590,40.7740,40.9580,73.0350,93.6830,60.2480,54.0780,58.8860,66.8170,71.4830,72.4550,57.3600,85.7870,54.9220,55.9160,62.7890,59.9230,58.4480,59.1610,81.2090,63.2000,64.0290,123.6120,107.6270,219.5260,1085.8970,1518.6410,1179.8470,576.2170,107.7540,61.9570,37.6370,29.3820,25.8640,25.0010,18.6600,17.4780,17.5410,20.8230,25.8570,35.9400,25.2070,39.5240,38.7990,43.6060,47.3000,46.2350,67.6450,81.8650,50.2660,35.0700,21.9540,29.8530,27.9120,32.4930,27.0300,18.0930,18.3740,11.2050,11.2260,4.6360,2.4750,0.8250
-24.304145,34.301432999999996,2016-11-22 19:58:19.561983,170,16.8730,19.8130,18.2950,18.2270,18.7990,20.5710,22.7410,26.2890,23.6610,34.3180,32.1810,36.6910,31.7080,42.0150,47.4580,44.0100,49.5030,87.2800,98.7460,120.7590,194.2930,354.3110,364.3650,320.4200,330.7530,401.5840,368.6380,467.8570,500.5640,524.3630,610.8290,514.8830,416.5740,288.1120,233.6340,190.5590,215.4990,172.9320,142.8250,136.2830,154.3960,209.5740,139.3730,102.2060,78.1350,80.0780,96.1390,106.4260,92.1850,128.0960,183.2250,185.6450,184.8010,313.0870,412.5880,399.7750,518.8340,788.7770,495.3130,164.5170,132.6620,85.8190,78.5040,70.0810,70.6780,70.6840,76.1720,61.5000,58.5010,60.9360,72.1300,65.5810,62.6210,51.6670,53.0990,68.1110,52.0130,59.6780,61.3220,61.1740,53.9350,64.2440,53.2200,69.1210,67.7420,58.1950,45.6020,65.6120,46.4980,49.8650,42.0990,44.6610,33.7000,37.1440,35.0500,33.5260,27.1990,22.1250,25.4710,28.0220,29.8280,29.9420,32.4390,41.2940,50.6740,67.4370,125.6130,97.0990,52.0260,32.0880,31.5640,41.8150,30.1900,30.0570,25.7070,23.3570,22.3890,20.4530,18.0840,13.3520,11.6910,11.2690,10.2720,8.4630,7.1490,8.5820,8.2720,2.9170
-24.303787,34.303297,2016-08-06 19:58:20.007099,170,4.6620,5.2710,6.8500,6.7480,6.8250,7.5850,7.1100,7.4560,7.7880,7.9720,9.0020,9.8040,11.2590,10.3220,15.6470,19.0940,15.8960,23.6560,23.7890,41.7880,61.4800,70.9800,65.9170,68.8330,55.1370,62.8810,58.7680,96.0880,74.8380,91.8930,103.6960,128.2230,105.5690,100.8950,119.9760,165.2280,171.1080,440.8400,3124.5660,5238.3420,1259.9660,459.2260,213.0440,115.3090,69.2830,52.3410,35.2140,28.7020,28.0940,34.7950,31.6980,39.8470,61.7810,43.6280,45.4450,58.0890,77.7190,87.4020,103.4500,201.8190,90.8820,42.8430,24.8070,18.4340,14.1570,12.4180,10.1960,10.0210,10.3410,12.3030,8.6000,10.0680,10.5720,9.5570,10.0480,8.5290,8.9700,11.3380,12.1260,10.2600,11.6650,11.2290,9.2380,13.2020,11.5790,12.7440,9.5680,9.1840,10.2910,8.1360,8.9350,8.3610,6.8480,6.6700,5.1020,4.4920,4.8990,5.2120,5.4120,4.1140,3.7870,3.2450,3.7270,4.1780,4.5070,6.2780,5.7090,7.5700,10.4730,13.2170,19.2700,11.1050,4.4370,4.9680,4.3910,3.6130,6.0380,4.8380,5.6040,3.7550,3.9320,2.6500,1.8690,2.1990,1.6540,1.5390,1.3090,0.7310
-24.306918,34.298924,2016-11-30 07:27:05.057043,277,13.5560,8.8890,11.4240,9.6320,9.2240,10.5710,8.9870,9.1510,8.8380,9.5650,10.9690,10.0420,10.1910,10.4070,9.9580,9.1270,9.3280,9.2660,9.4670,9.8910,10.0330,10.0150,9.2340,10.5500,9.4460,9.3660,8.7330,10.5250,10.0080,9.7450,10.6400,10.1070,9.6860,11.3480,12.1330,13.4170,11.1370,14.8430,12.1800,14.5150,13.0190,15.6200,14.6280,13.7460,17.2420,16.4610,15.1130,14.5330,16.6600,17.4310,16.0160,18.1750,15.0790,16.6870,18.9950,20.4800,24.3980,40.8260,69.8170,78.2010,70.0000,78.7280,53.9540,63.4190,61.5320,59.9110,62.7640,80.8860,84.3270,126.7660,146.4320,202.8370,247.9770,397.4200,368.5430,289.3230,271.0660,222.6750,237.8970,180.2410,153.8360,132.3230,129.7290,131.9380,119.1510,97.3300,103.9600,121.3530,121.9980,104.0350,77.6950,104.3660,99.3400,76.0830,62.3390,52.6720,59.3050,69.5980,105.4740,95.5630,109.8140,69.6030,58.9260,47.9160,52.3650,62.4430,54.0370,47.1910,43.0070,41.7780,36.7630,42.0260,39.5570,40.9850,40.6590,35.3340,43.4980,33.3370,38.3940,28.2730,20.2370,22.2610,16.2300,16.5910,12.9280,8.1550,6.0840,3.8010
-24.305346999999998,34.295462,2018-07-17 07:27:16.948853,277,2.2380,2.2710,2.3330,1.9990,2.2720,2.2710,2.2960,2.0840,1.8990,1.9760,2.0690,1.7620,2.1560,2.0190,2.3270,1.9310,2.1630,1.8260,2.0810,2.0000,2.1690,1.9640,2.1510,2.1250,1.8920,2.3540,2.2560,2.1520,2.4290,2.2860,2.3160,2.4400,2.6920,2.6410,2.4600,3.0510,2.8540,3.0280,3.0890,2.9960,3.2940,3.3730,3.7950,4.0260,3.2500,3.6740,3.4780,3.7270,4.2430,4.6110,4.9500,4.5910,6.1300,7.1350,6.7640,9.7260,10.5200,12.5360,14.7710,14.8200,16.3370,10.9980,11.9990,12.1320,14.5730,18.3130,21.3200,28.6940,30.3550,45.5940,60.6350,75.5550,105.4380,109.1720,65.8500,63.5140,66.8970,58.1760,59.4740,64.1200,50.2220,61.1710,62.3760,55.8300,41.5410,48.9810,56.1890,40.0730,45.3190,51.8520,57.2850,124.8410,1189.6730,2928.0460,330.2020,84.1330,58.9200,36.8620,33.4650,19.2880,15.4530,14.2580,13.7920,9.9110,12.5350,13.2790,14.2170,15.2970,23.3020,27.8540,20.5810,15.2050,20.1110,17.4750,24.4610,16.0080,14.3870,12.1370,13.0710,11.9370,8.2810,6.3930,4.2850,4.1690,2.9510,2.2670,1.5710,1.3150
-24.305180999999997,34.290245,2017-03-18 07:27:06.421524,277,3.5210,3.7830,3.7280,3.7620,3.0260,3.6030,3.3340,3.1200,3.0310,3.2960,3.4900,3.2390,3.3660,2.8300,3.2690,3.4310,3.7640,3.3450,3.1850,2.9640,3.1010,3.1480,3.5260,3.7640,3.2720,4.0280,4.7320,4.3260,4.4010,4.7780,5.2710,4.9420,5.6470,5.5200,6.3690,5.4640,10.8720,5.8670,9.7330,7.2530,9.3130,8.9310,9.4240,7.0790,6.8650,7.5440,8.7050,8.9110,18.6500,22.8510,21.3350,16.9440,22.3660,19.7170,18.0230,16.1340,16.5180,16.4000,22.3880,22.3850,22.3030,39.6840,36.7910,33.7990,33.4940,43.5370,46.4460,57.9830,96.8280,85.3290,57.4740,54.7880,51.4720,54.4710,64.3020,47.5620,62.1920,63.6140,74.4410,108.7830,50.6020,68.3540,59.6940,55.5030,59.7750,55.7910,50.0070,53.0330,69.8060,101.7040,323.7020,436.8840,464.5440,473.4530,157.1230,39.1440,28.0710,23.0780,26.9170,19.1540,14.5200,11.0240,13.8180,12.5210,15.3960,19.1230,23.4430,24.9010,28.5940,26.7730,25.0000,23.6270,15.1280,13.7740,17.9200,28.8290,21.4950,11.6600,12.9430,8.4410,5.4740,5.3930,6.6130,4.6600,4.1350,3.1880,1.4670,0.2510
-24.303417,34.306309999999996,2017-09-15 19:58:22.190684,170,30.1310,36.6320,28.9720,28.0960,28.7790,27.5130,29.8870,36.3280,35.4640,37.9270,41.4470,57.7520,69.2370,70.7240,71.9010,96.3990,135.6220,207.3430,257.8590,290.6440,297.4660,236.9700,179.7550,114.5280,98.5500,126.0780,178.2360,268.6080,278.3960,297.0200,378.8680,378.8690,392.5100,404.8990,255.7170,235.4440,238.2690,600.8720,1493.8730,350.2910,89.1340,74.4930,59.7780,52.5330,53.8690,51.3490,47.0530,49.6500,40.8590,46.8750,45.2210,50.9120,59.2620,68.6360,93.7150,141.1810,117.4740,89.2140,106.8270,164.7470,216.5460,278.0780,664.3290,467.4700,160.8780,78.2230,50.5730,43.3270,36.7110,31.6490,31.5650,32.4270,32.5620,28.0330,28.7330,31.4680,29.0120,34.4340,27.9010,27.4660,30.5780,31.6280,31.9620,36.1570,41.6380,45.7460,40.0370,39.7760,47.2110,51.1550,47.0530,45.6040,40.4470,40.1800,37.5640,38.6330,40.3130,28.2120,38.7550,27.9560,22.2790,20.9960,24.9570,24.6830,23.0080,22.0070,23.7600,16.1830,20.9620,20.6440,17.4880,24.6120,32.5130,45.9130,43.5980,48.2690,48.6530,37.4590,17.0320,11.7950,10.4030,17.1350,14.5660,14.1090,26.2420,11.6350,6.4100,1.5300
-24.304759999999998,34.292885999999996,2018-10-06 07:26:46.368099,277,4.6870,5.6030,6.1160,7.5250,7.0320,7.2290,6.9670,7.3870,7.8240,6.6780,7.6290,7.9510,8.1000,9.7370,7.9690,7.9710,8.9780,9.2800,8.4700,9.0850,8.9130,8.8760,8.4670,9.8180,11.9750,13.5100,23.8690,28.7400,27.7520,25.8440,23.3520,23.2480,25.1950,26.6380,27.1730,30.7950,34.2550,40.4890,49.2310,55.6860,72.4510,92.1890,134.2130,209.6230,198.6940,134.2170,118.3160,97.0420,85.6040,102.3840,87.7230,64.5940,101.5900,81.0400,76.8900,73.3240,66.5770,54.0330,52.1000,73.2000,94.5360,90.8420,74.3130,62.6190,53.3880,78.4650,86.7590,55.0850,46.9970,39.0240,30.4720,27.4260,27.4260,28.9190,27.5030,31.2860,25.6430,36.0770,37.5770,47.3490,41.0470,41.1900,40.1740,48.2460,49.5470,55.0660,65.9400,66.0930,43.6400,35.0410,45.0720,45.8320,41.6190,40.0020,46.1880,42.3670,33.1330,26.8720,22.3560,21.4650,18.9490,16.2380,13.2890,16.0530,16.6680,15.4540,13.6790,13.5680,13.2850,16.3880,11.8080,11.9720,15.5260,14.6820,12.5690,11.0970,11.1210,25.2640,15.0260,11.5910,10.4670,7.0250,8.2010,7.4590,6.8140,5.6320,7.4670,4.9510
-24.302961,34.291534999999996,2016-12-27 07:27:06.276971,277,3.1280,4.2170,2.9710,2.8730,2.9290,2.2820,2.3300,1.8340,1.9380,1.9280,1.7920,1.8500,1.7770,1.8010,1.6650,1.8440,1.7940,1.8080,1.7630,1.8140,1.8300,2.0740,1.6570,1.9960,2.0680,2.1460,2.2780,2.2340,2.4860,2.6400,2.9560,3.0960,2.7950,2.9260,3.1750,3.4690,3.7190,3.7730,3.6790,4.1920,4.5920,4.2650,4.1600,3.9910,3.6970,4.3650,5.0420,5.2960,6.7700,7.8720,11.1050,13.3960,25.6940,27.3330,19.3010,14.7990,16.1900,16.2990,18.4850,18.2830,19.6430,21.9390,25.7480,25.9670,34.5590,47.5060,72.9870,81.6680,60.2460,37.3610,34.7070,36.3000,35.2070,33.4220,41.4590,37.7320,51.0800,76.2680,72.5990,96.7220,84.4450,95.3720,91.7430,78.9740,63.4720,69.8590,99.1090,133.8380,131.0470,146.3300,414.1120,1711.4850,1046.6090,311.7030,116.1680,60.7360,45.4300,23.8710,26.3720,24.5430,18.4420,20.4950,21.0550,15.2340,14.4030,16.5390,13.0390,16.2810,17.9160,30.9330,36.6550,41.7530,60.9500,115.0770,97.2010,77.6890,51.8780,55.8560,55.4990,57.5300,42.7310,29.2940,54.6200,32.7710,14.8400,8.1660,5.4760,4.2200
-24.305795,34.303855,2016-07-10 19:58:21.028561,170,10.1050,10.5060,11.8630,11.6310,10.1930,10.5490,12.2290,12.0800,12.6610,11.2620,10.5790,13.5820,16.8120,14.2040,13.7440,17.6800,16.0060,18.3320,24.1930,32.5220,40.0430,54.8110,94.7380,127.7690,111.5700,113.1590,114.4560,107.9550,89.8990,92.9920,151.4280,174.8700,157.6990,229.7850,282.3600,250.9120,272.7530,202.6040,241.6960,432.3580,1809.9490,2283.8150,1168.2630,265.8110,176.1020,148.9560,112.5140,87.8450,62.7120,48.7710,45.4640,44.3900,47.8020,59.5290,50.9390,48.5280,62.5170,49.3530,40.2040,72.1870,147.1520,267.4360,287.1810,193.8500,95.1310,41.5440,28.0120,24.9060,21.7460,21.6390,20.3670,20.3440,18.2890,21.5240,22.7000,26.5490,35.5050,30.5480,22.9780,23.0770,25.5490,20.7940,20.5530,24.2640,26.5400,27.0730,28.2510,29.9200,26.1020,22.1830,20.7550,21.6970,25.0140,30.9150,29.4660,28.4230,22.3050,21.6400,17.4410,16.8240,15.0180,11.6610,13.4540,12.9420,11.2700,11.7600,15.8250,16.7590,21.2130,24.4200,21.0470,23.0470,53.8620,28.2920,13.0680,11.2670,15.3110,12.4480,13.0840,11.3440,11.4060,11.2160,7.6760,4.9580,3.9550,5.0070,2.4580,1.9400
-24.306745,34.297233999999996,2018-10-25 19:58:31.987529,170,29.9800,34.9980,27.4420,32.1420,30.5830,30.4380,32.3980,32.2670,38.9060,35.9530,37.7280,44.3590,52.0560,46.3180,45.3550,47.8410,61.8740,81.1010,100.0680,142.4460,235.5780,270.0030,301.8940,347.7110,429.5410,626.9610,716.2570,777.1070,557.6670,432.1940,379.6570,348.9510,349.2270,271.1330,244.3350,220.3890,198.6230,280.5230,237.1130,159.0210,144.8540,166.8470,150.1800,169.3900,239.2200,279.5030,306.7770,285.3610,424.6860,904.4530,620.5700,209.1020,98.4730,81.5970,70.8310,59.6540,51.6760,58.4700,47.7890,47.1130,56.6740,55.7360,57.9860,57.0650,56.2270,43.7590,50.2420,55.7720,70.5380,68.8570,66.5030,84.7020,72.2640,56.6420,58.3100,59.7900,68.1380,74.0680,66.2230,53.0350,54.1040,47.2350,48.0220,38.8820,40.3950,33.2700,41.0070,36.8650,55.7260,72.5850,85.7440,95.4380,103.0410,127.6430,93.5190,52.4580,37.1230,31.1910,28.8070,22.8500,24.6130,22.1280,24.5590,21.3000,24.2910,19.9490,16.7410,19.6180,19.1870,17.3900,15.8940,13.4880,13.5730,14.4220,13.8370,11.0050,11.5400,12.8160,15.5240,14.5880,11.7110,10.8740,8.0530,6.4390,4.3160,2.5020,0.9220,1.1090
-24.305508999999997,34.293788,2018-02-24 19:58:27.862420,170,11.0400,10.8620,10.0760,9.5830,12.1090,10.3870,12.5190,13.5190,13.0090,14.7930,17.7750,16.5960,19.1880,24.2570,29.2690,35.9560,48.3340,51.7600,50.0440,69.1950,80.3460,106.6850,240.7710,300.6690,326.8190,390.6320,381.4370,265.5700,205.8900,150.9910,108.1550,96.4210,129.6570,119.0470,128.7910,150.7940,166.7970,259.1910,764.5660,7459.6650,6296.5630,621.8390,293.7820,208.5850,226.2830,359.5530,746.8100,297.0570,142.1340,88.8250,82.0550,88.9620,98.9130,54.1000,38.7500,37.1510,35.3780,32.9240,32.3370,36.5210,27.9130,30.6180,30.9830,32.3510,35.6870,40.5290,42.9980,38.6790,33.4930,29.8150,33.3550,34.2390,31.5880,30.1110,26.6280,21.7560,20.8740,21.5710,17.1060,16.4800,21.4190,16.7370,16.0160,20.0360,22.6680,31.1850,37.7700,60.7680,82.8520,59.0470,27.8190,19.6160,20.0590,19.3980,20.8050,15.8730,14.6750,11.1040,10.3490,9.5760,7.5960,8.9760,9.5880,7.4130,6.9180,6.4970,5.9440,7.6240,8.6000,6.6190,6.9680,7.0970,9.2690,6.9760,6.8820,6.5220,4.8770,4.7480,5.5680,4.5420,3.5560,3.4430,2.9550,2.0760,2.4520,1.8540,1.7230,1.5060
-24.304145,34.301432999999996,2016-11-22 19:58:19.561983,170,16.4230,18.5610,17.7540,18.0000,18.6220,20.1660,22.2450,25.6880,23.1000,33.3620,31.0310,36.1530,30.5720,41.7660,46.9250,42.4410,47.7630,85.7740,94.5260,116.4270,193.3120,350.1660,360.1990,310.3260,322.0840,393.4930,363.8080,459.4950,485.0510,515.4760,603.4840,510.4520,408.1630,280.7800,229.7320,186.3910,213.3290,168.5510,140.1180,133.5800,153.1890,206.3980,138.2880,100.3620,77.7140,79.8530,96.1280,106.3490,92.1570,127.9810,183.2830,185.6620,185.0650,313.2200,412.8770,399.9670,519.2650,788.2450,495.3370,164.6730,132.6470,85.8790,78.5850,70.1210,70.7420,70.8220,76.3220,61.5680,58.6000,61.0780,72.2130,65.6840,62.6910,51.7410,53.1470,68.1680,52.0260,59.7020,61.3900,61.2190,53.9300,64.3070,53.2950,69.2050,67.8460,58.2970,45.6640,65.7150,46.5110,49.9260,42.1440,44.6610,33.7350,37.1760,35.0800,33.5620,27.2500,22.1310,25.4620,28.0490,29.8570,29.9980,32.4760,41.3800,50.6680,67.4990,125.7830,97.2220,52.0220,32.1090,31.6060,41.8350,30.2170,30.0820,25.6980,23.3780,22.4180,20.4890,18.1000,13.3830,11.7000,11.2640,10.2580,8.4530,7.1420,8.5750,8.2620,2.9160
-24.303738,34.289263999999996,2018-09-09 07:26:43.186545,277,0.9910,0.7480,0.7340,0.8230,0.7650,0.6620,0.6590,0.6240,0.7010,0.5890,0.5900,0.5970,0.6790,0.6350,0.6260,0.6260,0.5790,0.6410,0.4790,0.6150,0.6170,0.5300,0.6420,0.6340,0.5920,0.6060,0.6040,0.5110,0.5220,0.6750,0.7200,0.7590,0.7470,0.7920,0.7090,0.7330,0.6500,0.8000,0.7530,0.8300,0.8000,0.8130,0.8300,0.9300,0.9270,1.0280,1.4330,1.6490,2.4030,2.4390,2.3690,2.5260,2.6090,3.2560,4.0570,5.1810,5.3260,4.4550,5.9360,5.0750,5.9890,5.8440,7.1290,9.6850,10.3600,10.6310,17.8090,15.7160,12.7650,10.9960,18.3770,18.4980,17.1260,17.7740,17.9850,28.7080,21.0620,47.1930,39.4270,34.9520,22.9660,22.9470,13.1660,13.9220,16.9950,15.9660,21.1670,32.8260,34.1910,54.3040,231.2290,196.2870,83.3240,29.7130,16.2430,8.9480,6.4050,5.6000,4.5420,4.1390,4.0460,4.2240,4.2820,4.5420,4.2940,5.7750,8.4010,15.9640,28.0340,27.6870,33.4720,37.4400,65.6120,96.0130,110.6620,79.4980,35.5310,23.0550,11.1510,9.4140,4.7510,4.3400,3.2020,3.5890,3.1680,1.5290,1.0130,0.5170
-24.306437,34.299948,2017-03-10 19:58:19.440644,170,14.0440,26.9960,22.3950,21.4640,15.0680,14.2250,17.4350,16.3050,21.5370,18.2390,15.9260,109.7240,15.6980,16.7800,45.3740,17.0570,31.5170,49.1390,34.3490,42.2950,60.1050,93.7150,63.1120,117.4090,75.2090,100.4150,116.7130,127.2160,122.2330,153.7680,163.8220,121.5260,145.5100,138.5760,174.3400,241.9400,686.6060,2804.2730,4214.4540,1190.1370,778.8060,160.9680,155.4960,114.4810,78.4270,55.6550,51.5450,53.9410,48.3620,40.3290,37.7240,50.9290,69.2660,117.9680,64.5000,38.5490,28.7310,20.0610,22.7390,20.2500,19.1370,21.8680,24.7940,23.7220,20.9690,24.5880,21.0410,28.0260,21.9590,23.2080,22.1870,20.0110,25.6000,32.8360,38.6330,40.5490,47.2460,40.8500,23.3300,19.6790,19.7850,22.9250,24.8830,32.9280,29.4780,26.4250,21.7230,18.7630,19.9200,18.2030,16.1580,12.0250,14.4940,15.2640,21.0100,19.1930,25.8060,23.5840,26.1030,50.3140,54.4760,36.1020,14.4430,19.6260,19.0920,14.2270,9.4340,12.0860,12.1200,11.4920,10.7290,6.8630,7.9390,6.9590,6.7540,6.7800,5.4630,4.2790,4.3360,4.1970,3.9070,5.4330,3.7130,3.1970,2.8060,3.0050,1.0730,0.4640
-24.304665999999997,34.293693999999995,2016-05-25 07:27:06.460289,277,4.8730,4.0000,3.9220,4.4350,4.3640,3.7930,4.5030,3.9770,3.9710,3.9770,4.0600,3.8390,3.5700,3.7940,3.9800,3.8090,4.2920,4.0690,4.2660,4.0310,4.5460,4.6110,4.6060,4.8560,4.7090,5.5380,5.3330,6.2780,6.4090,5.8940,5.8090,5.8060,6.0400,6.3800,7.2720,7.0760,6.4810,6.5230,6.3450,7.3300,6.7680,7.6400,8.9830,7.9950,9.6450,10.7660,13.0980,17.8920,31.2590,33.5260,34.5680,26.3060,22.6800,21.7910,20.4600,25.4730,29.1150,31.6310,40.8390,53.5470,60.2310,60.4430,99.2780,117.8270,177.7620,215.5930,120.0000,80.9280,76.0540,78.3450,80.7940,56.9340,72.3730,89.0220,58.1880,54.9540,58.8720,46.8530,51.6370,56.6630,58.9140,60.6300,66.4270,51.2640,33.8540,31.6480,28.7630,30.6120,26.4230,28.1070,20.8970,15.7920,16.7380,18.6750,16.5360,17.1950,15.5260,18.9440,23.5130,25.8940,32.7070,34.8090,27.2060,22.4630,13.9830,13.4710,21.4800,18.4680,16.2980,15.7450,15.1510,14.2990,12.9180,13.9250,13.8940,10.7900,11.7720,10.1620,8.9130,6.0840,6.6700,5.3780,4.5430,4.0170,4.1910,2.5880,1.8310,0.7110
-24.304232,34.300092,2018-04-19 19:58:30.517710,170,21.2800,16.8240,21.8670,25.4070,17.5120,21.3390,22.2220,30.3060,31.3130,37.5590,24.2920,30.5180,28.4210,28.2860,32.2950,39.6860,50.5110,68.4370,92.8300,118.4580,186.9430,225.3950,227.2210,264.1020,290.7600,310.3900,302.0860,327.7180,383.9790,297.8910,215.4590,181.7210,173.2430,188.0230,202.9090,330.6130,520.7980,1593.8910,21543.1680,30068.7390,1529.3620,528.4300,329.3660,150.5800,134.2210,103.3020,90.7030,111.7750,130.9510,117.6120,128.0460,114.0370,144.0450,218.9010,600.7900,208.3190,83.0910,41.7860,35.4170,32.4160,27.0450,30.2870,27.5680,26.6400,24.4140,28.1040,21.7340,26.7490,25.5900,22.3930,23.3760,22.3960,24.6470,22.1480,26.2220,26.6110,24.1390,29.0120,27.2750,23.7270,27.7490,22.7280,25.9030,30.5460,25.8390,21.1990,19.1980,15.5870,16.7850,15.5980,18.3850,18.4670,13.8210,13.4090,14.4190,12.0790,12.3950,11.6110,12.2750,19.9280,24.7530,30.6060,52.7360,46.7690,19.7070,14.7310,15.2020,15.9510,15.7840,13.8040,11.1060,9.7740,10.1500,9.7750,8.2330,6.9500,7.8690,7.2030,6.0100,5.0650,6.1760,5.8860,4.7950,6.1210,5.6960,5.0750,5.5960,3.6080
-24.307259,34.292455,2017-05-30 19:58:30.489971,170,33.1290,17.0460,21.1000,16.4400,17.8410,21.6700,25.5110,22.9720,23.1540,26.1620,21.9680,35.5460,20.4830,29.0820,33.0950,29.6710,30.7180,36.2630,45.1470,74.8810,77.5670,79.0130,70.9370,79.0740,108.8440,232.7220,344.5770,413.4820,409.9590,245.7000,184.1350,179.0130,161.9520,118.4100,98.2510,107.2980,126.9240,105.3910,170.7050,292.7870,2238.7690,3572.7190,755.0330,357.7080,238.4480,256.1450,541.2130,222.7030,97.6860,56.0010,43.8330,39.1780,36.6800,40.9730,48.6550,50.9280,59.3510,41.6740,37.5930,40.0670,37.1140,43.5980,49.9480,54.0320,59.7010,68.9280,53.2840,43.8640,33.3630,35.4890,39.3860,33.7930,33.3190,27.0010,21.6990,24.9540,23.6420,21.0340,21.9790,25.1690,26.3160,40.3280,43.7990,49.4610,64.6770,93.6470,87.4860,55.9580,30.8920,28.6900,21.6670,21.9500,20.1330,16.8180,13.9270,13.1070,11.5100,10.4940,9.8050,8.6640,8.9010,8.8470,6.7500,6.6740,8.7860,7.8740,6.7340,7.6870,8.5370,9.8900,9.5130,11.9160,7.5470,7.1900,7.3680,6.8170,5.2600,5.5200,4.7090,5.2570,4.1960,3.5430,3.5620,2.2290,2.8880,3.0220,2.4430,1.7980
